"Identifier","StartDate"
"2167281490","01-01-2007"
"2167281589","01-01-2007"
"2167281688","01-01-2007"
"2167281787","01-01-2007"
"2167281886","01-01-2007"
"2167281985","01-01-2007"
"2167282084","01-01-2007"
"2167282183","01-01-2007"
"2167282282","01-01-2007"
"2167282480","01-01-2007"
"2167282579","01-01-2007"
"2167282678","01-01-2007"
"2167282777","01-01-2007"
"2167282876","01-01-2007"
"2167282975","01-01-2007"
"2167283074","01-01-2007"
"2167283173","01-01-2007"
"2167283272","01-01-2007"
"2167283371","01-01-2007"
"2167283470","01-01-2007"
"2167283569","01-01-2007"
"2167283668","01-01-2007"
"2167283767","01-01-2007"
"2167283866","01-01-2007"
"2167283965","01-01-2007"
"2167284064","01-01-2007"
"2167284163","01-01-2007"
"2167284262","01-01-2007"
"2167284361","01-01-2007"
"2167284460","01-01-2007"
"2167284559","01-01-2007"
"2167284658","01-01-2007"
"2167284757","01-01-2007"
"2167284856","01-01-2007"
"2167284955","01-01-2007"
"2167285054","01-01-2007"
"2167285153","01-01-2007"
"2167285252","01-01-2007"
"2167285351","01-01-2007"
"2167285450","01-01-2007"
"2167285648","01-01-2007"
"2167285747","01-01-2007"
"2167285846","01-01-2007"
"2167285945","01-01-2007"
"2167286044","01-01-2007"
"2167286143","01-01-2007"
"2167286242","01-01-2007"
"2167286341","01-01-2007"
"2167286440","01-01-2007"
"2167286539","01-01-2007"
"2167286638","01-01-2007"
"2167286737","01-01-2007"
"2167286836","01-01-2007"
"2167286935","01-01-2007"
"2167287034","01-01-2007"
"2167287133","01-01-2007"
"2167287232","01-01-2007"
"2167287331","01-01-2007"
"2167287430","01-01-2007"
"2167287529","01-01-2007"
"2167287727","01-01-2007"
"2167287826","01-01-2007"
"2167287925","01-01-2007"
"2167288024","01-01-2007"
"2167288123","01-01-2007"
"2167288222","01-01-2007"
"2167288321","01-01-2007"
"2167288519","01-01-2007"
"2167288618","01-01-2007"
"2167288717","01-01-2007"
"2167288816","01-01-2007"
"2167288915","01-01-2007"
"2167289014","01-01-2007"
"2167289113","01-01-2007"
"2167289212","01-01-2007"
"2167289311","01-01-2007"
"2167289410","01-01-2007"
"2167289509","01-01-2007"
"2167289608","01-01-2007"
"2167289707","01-01-2007"
"2167289806","01-01-2007"
"2167289905","01-01-2007"
"2167290004","01-01-2007"
"2167290103","01-01-2007"
"2167290301","01-01-2007"
"2167290596","01-01-2007"
"2167290695","01-01-2007"
"2167290794","01-01-2007"
"2167290893","01-01-2007"
"2167290992","01-01-2007"
"2167291091","01-01-2007"
"2167291190","01-01-2007"
"2167291289","01-01-2007"
"2167291388","01-01-2007"
"2167291487","01-01-2007"
"2167291685","01-01-2007"
"2167291784","01-01-2007"
"2167291883","01-01-2007"
"2167291982","01-01-2007"
"2167292081","01-01-2007"
"2167292180","01-01-2007"
"2167292279","01-01-2007"
"2167292378","01-01-2007"
"2167292477","01-01-2007"
"2167292576","01-01-2007"
"2167292774","01-01-2007"
"2167292873","01-01-2007"
"2167292972","01-01-2007"
"2167293071","01-01-2007"
"2167293170","01-01-2007"
"2167293269","01-01-2007"
"2167293368","01-01-2007"
"2167293665","01-01-2007"
"2167293764","01-01-2007"
"2167293863","01-01-2007"
"2167293962","01-01-2007"
"2167294061","01-01-2007"
"2167294160","01-01-2007"
"2167294259","01-01-2007"
"2167294358","01-01-2007"
"2167294556","01-01-2007"
"2167294655","01-01-2007"
"2167294754","01-01-2007"
"2167294853","01-01-2007"
"2167294952","01-01-2007"
"2167295051","01-01-2007"
"2167295150","01-01-2007"
"2167295249","01-01-2007"
"2167295348","01-01-2007"
"2167295546","01-01-2007"
"2167295645","01-01-2007"
"2167295843","01-01-2007"
"2167295942","01-01-2007"
"2167296041","01-01-2007"
"2167296140","01-01-2007"
"2167296239","01-01-2007"
"2167296338","01-01-2007"
"2167296437","01-01-2007"
"2167296536","01-01-2007"
"2167296734","01-01-2007"
"2167296932","01-01-2007"
"2167297031","01-01-2007"
"2167297130","01-01-2007"
"2167297229","01-01-2007"
"2167297625","01-01-2007"
"2167297724","01-01-2007"
"2167298219","01-01-2007"
"2167298318","01-01-2007"
"2167298417","01-01-2007"
"2167298615","01-01-2007"
"2167298912","01-01-2007"
"2167299407","01-01-2007"
"2167299704","01-01-2007"
"2167299902","01-01-2007"
"2167300296","01-01-2007"
"2167300395","01-01-2007"
"2167300791","01-01-2007"
"2167301088","01-01-2007"
"2167301187","01-01-2007"
"2167301385","01-01-2007"
"2167301583","01-01-2007"
"2167301682","01-01-2007"
"2167301781","01-01-2007"
"2167301979","01-01-2007"
"2167302078","01-01-2007"
"2167302177","01-01-2007"
"2167302375","01-01-2007"
"2167302672","01-01-2007"
"2167302771","01-01-2007"
"2167302969","01-01-2007"
"2167303167","01-01-2007"
"2167303266","01-01-2007"
"2167303365","01-01-2007"
"2167303464","01-01-2007"
"2167303563","01-01-2007"
"2167303662","01-01-2007"
"2167305048","01-01-2007"
"2167305543","01-01-2007"
"2167305840","01-01-2007"
"2167305939","01-01-2007"
"2167306038","01-01-2007"
"2167306137","01-01-2007"
"2167306236","01-01-2007"
"2167306335","01-01-2007"
"2167306434","01-01-2007"
"2167306533","01-01-2007"
"2167306632","01-01-2007"
"2167306830","01-01-2007"
"2167306929","01-01-2007"
"2167307127","01-01-2007"
"2167307226","01-01-2007"
"2167307424",
"2167307523","01-01-2007"
"2167307622","01-01-2007"
"2167307721","01-01-2007"
"2167307820","01-01-2007"
"2167307919","01-01-2007"
"2167308018","01-01-2007"
"2167308117","01-01-2007"
"2167308216","01-01-2007"
"2167308315","01-01-2007"
"2167308414","01-01-2007"
"2167308513","01-01-2007"
"2167308612","01-01-2007"
"2167308810","01-01-2007"
"2167309701","01-01-2007"
"2167309897","01-01-2007"
"2167311283","01-01-2007"
"2167311382","01-01-2007"
"2167311481","01-01-2007"
"2167311679","01-01-2007"
"2167311778","01-01-2007"
"2167311877","01-01-2007"
"2167311976","01-01-2007"
"2167312075","01-01-2007"
"2167312174","01-01-2007"
"2167312273","01-01-2007"
"2167312372","01-01-2007"
"2167312570","01-01-2007"
"2167312669","01-01-2007"
"2167312768","01-01-2007"
"2167312867","01-01-2007"
"2167312966","01-01-2007"
"2167313065","01-01-2007"
"2167313164","01-01-2007"
"2167313263","01-01-2007"
"2167313362","01-01-2007"
"2167313461","01-01-2007"
"2167313560","01-01-2007"
"2167313758","01-01-2007"
"2167313857","01-01-2007"
"2167313956","01-01-2007"
"2167314055","01-01-2007"
"2167314154","01-01-2007"
"2167314748","01-01-2007"
"2167314847",
"2167314946","01-01-2007"
"2167315045","01-01-2007"
"2167315144",
"2167315837","01-01-2007"
"2167315936","01-01-2007"
"2167318411","01-01-2007"
"2167623861","07-01-2008"
"2167791137","03-01-1968"
"2167859433","18-06-1991"
"2167877843","03-01-1968"
"2167878437","01-07-2003"
"2167890018","01-07-2003"
"2167913475","01-10-2005"
"2167916247","15-12-2005"
"2167917930","09-06-1956"
"2167990778","19-01-2006"
"2168036508","01-01-2007"
"2168039278","01-01-2007"
"2168039575","01-01-2007"
"2168039674","01-01-2007"
"2168050760","10-03-2006"
"2168077385","01-01-2007"
"2168077583","01-01-2007"
"2168078474","01-01-2007"
"2168079068","01-01-2007"
"2168091144","01-01-2007"
"2168093520","24-04-2006"
"2168094312","25-04-2006"
"2168181711","31-01-2008"
"2168181909","31-01-2008"
"2168211504","01-02-2008"
"2168212690","01-02-2008"
"2168213284","01-02-2008"
"2168213581","01-02-2008"
"2168214472","01-02-2008"
"2168216155","01-02-2008"
"2168216254","01-02-2008"
"2168243176","04-02-2008"
"2168245750","04-02-2008"
"2168274751",
"2168284451","05-02-2008"
"2168289795","05-02-2008"
"2168289894","05-02-2008"
"2168290092","05-02-2008"
"2169222381","29-10-1980"
"2169223173","01-01-2007"
"2169224064","01-01-2007"
"2169224955","01-01-2007"
"2169225351","01-01-2007"
"2169225549","01-01-2007"
"2169225747","01-01-2007"
"2169225945","01-01-2007"
"2169226044","01-01-2007"
"2169227034","01-01-2007"
"2169227331","01-01-2007"
"2169227430","01-01-2007"
"2169227727","01-01-2007"
"2169230004","01-01-2007"
"2169231289",
"2169231487","01-01-2007"
"2169231784","01-01-2007"
"2169232774","01-01-2007"
"2169233368","01-01-2007"
"2169233467","01-01-2007"
"2169233764","01-01-2007"
"2169234457","01-01-2007"
"2169234853",
"2169235249","01-01-2007"
"2169235546","01-01-2007"
"2169235744","01-01-2007"
"2169235942","01-01-2007"
"2169236437","01-01-2007"
"2169236635","01-01-2007"
"2169236932","01-01-2007"
"2169237229","01-01-2007"
"2169237625","01-01-2007"
"2169237922","01-01-2007"
"2169238219","01-01-2007"
"2169245048","01-01-2007"
"2169245246","01-01-2007"
"2169245345","01-01-2007"
"2169245840","01-01-2007"
"2169245939","01-01-2007"
"2169246335","01-01-2007"
"2169246632","01-01-2007"
"2169247226","01-01-2007"
"2169247325","01-01-2007"
"2169247721","01-01-2007"
"2169247820","01-01-2007"
"2169248018","01-01-2007"
"2169248711","01-01-2007"
"2169249107","01-01-2007"
"2169249305","01-01-2007"
"2169249503","01-01-2007"
"2169249602","01-01-2007"
"2169249897","01-01-2007"
"2169251382","01-01-1995"
"2169251679","01-01-1995"
"2169251778","01-01-2007"
"2169251976","01-01-2007"
"2169252372","01-01-2007"
"2169252570","01-01-2007"
"2169252768","01-01-2007"
"2169252966","01-01-2007"
"2169253065","01-01-2007"
"2169253263","01-01-2007"
"2169253659","01-01-2007"
"2169253956","01-01-2007"
"2169254154","01-01-2007"
"2169254253","01-01-2007"
"2169254451","01-01-2007"
"2169254649","01-01-2007"
"2169254748","01-01-2007"
"2169255045","01-01-2007"
"2169255144","01-01-2007"
"2169258807","01-01-2007"
"2169258906","01-01-2007"
"2169259302","01-01-2007"
"2169259696","01-01-2007"
"2169260785","01-01-2007"
"2169260983","01-01-2007"
"2169261379","01-01-2007"
"2169261478","01-01-2007"
"2169261676","01-01-2007"
"2169261874","01-01-2007"
"2169262666","01-01-2007"
"2169262963","01-01-2007"
"2169263557","01-01-2007"
"2169263854","01-01-2007"
"2169264151","01-01-2007"
"2169264349","01-01-2007"
"2169264448","01-01-2007"
"2169264646","01-01-2007"
"2169267913","01-01-2007"
"2169268210","01-01-2007"
"2169268507","01-01-2007"
"2169268804","01-01-2007"
"2169268903","01-01-2007"
"2169269990","01-01-2007"
"2169270287","01-01-2007"
"2169270584","01-01-2007"
"2169270782","01-01-2007"
"2169271079","01-01-2007"
"2169271376","01-01-2007"
"2169271772","01-01-2007"
"2169271871","01-01-2007"
"2169273257","01-01-2007"
"2169273356","01-01-2007"
"2169273950","01-01-2007"
"2169274643","01-01-2007"
"2169274742","01-01-2007"
"2169274841","01-01-2007"
"2169277910","01-01-2007"
"2169278207","01-01-2007"
"2169278504","01-01-2007"
"2169278603","01-01-2007"
"2169278801","01-01-2007"
"2169279096","01-01-2007"
"2169279987","01-01-2007"
"2169280185","01-01-2007"
"2169280383","01-01-2007"
"2169280581","01-01-2007"
"2169280779","01-01-2007"
"2169281175","01-01-2007"
"2169281472","01-01-2007"
"2169281670","01-01-2007"
"2169281868","01-01-2007"
"2169282363","01-01-2007"
"2169282957","01-01-2007"
"2169285135","01-01-2007"
"2169285828","01-01-2007"
"2169286026","01-01-2007"
"2169286125","01-01-2007"
"2169288697","01-01-2007"
"2169291073","01-01-2007"
"2169293251","01-01-2007"
"2169293746","01-01-2007"
"2169294142","01-01-2007"
"2169294241","01-01-2007"
"2169294439","01-01-2007"
"2169295033","01-01-2007"
"2169295924","01-01-2007"
"2169296518","01-01-2007"
"2169302060","01-01-2007"
"2169302456","01-01-2007"
"2169303050","01-01-2007"
"2169304238","01-01-2007"
"2169304634","01-01-2007"
"2169305030","01-01-2007"
"2169305723","01-01-2007"
"2169306911","01-01-2007"
"2169307604","01-01-2007"
"2169307802","01-01-2007"
"2169310572",
"2169311562","01-01-2007"
"2169312057","01-01-2007"
"2169312255","01-01-2007"
"2169313641",
"2169313938","01-01-2007"
"2169314631","01-01-2007"
"2169315918","01-01-2007"
"2169316710","01-01-2007"
"2169316809","01-01-2007"
"2169326014","01-01-2007"
"2169326311","01-01-2007"
"2169326509","01-01-2007"
"2169326707","01-01-2007"
"2169326905","01-01-2007"
"2169328982","01-01-2007"
"2169329378","01-01-2007"
"2169329873","01-01-2007"
"2169333536","01-01-2007"
"2169340068","01-01-2007"
"2169340266","01-01-2007"
"2169340563","01-01-2007"
"2169340662","01-01-2007"
"2169340959","01-01-2007"
"2169341850","01-01-2007"
"2169342048","01-01-2007"
"2169342147","01-01-2007"
"2169342543","01-01-2007"
"2169343335","01-01-2007"
"2169343731","01-01-2007"
"2169344028","01-01-2007"
"2169344127","01-01-2007"
"2169345909","01-01-2007"
"2169346008","01-01-2007"
"2169346503","01-01-2007"
"2169346602","01-01-2007"
"2169347095","01-01-2007"
"2169347689","01-01-2007"
"2169347887","01-01-2007"
"2169348085","01-01-2007"
"2169349669","01-01-2007"
"2169349867","01-01-2007"
"2169349966","01-01-2007"
"2169350164","01-01-2007"
"2169350461","01-01-2007"
"2169350758","01-01-2007"
"2169351055","01-01-2007"
"2169351154","01-01-2007"
"2169351649","01-01-2007"
"2169352045","01-01-2007"
"2169352144","01-01-2007"
"2169352342","01-01-2007"
"2169352738","01-01-2007"
"2169353233","01-01-2007"
"2169353728","01-01-2007"
"2169354124","01-01-2007"
"2169354421","01-01-2007"
"2169354916","01-01-2007"
"2169355114","01-01-2007"
"2169355213","01-01-2007"
"2169355807","01-01-2007"
"2169356203","01-01-2007"
"2169356597","01-01-2007"
"2169356894","01-01-2007"
"2169357488","01-01-2007"
"2169359171","01-01-2007"
"2169359369","01-01-2007"
"2169368277","01-01-2007"
"2169368574","01-01-2007"
"2169368772","01-01-2007"
"2169369168","01-01-2007"
"2169369366","01-01-2007"
"2169369465","01-01-2007"
"2169369762","01-01-2007"
"2169370059","01-01-2007"
"2169370158","01-01-2007"
"2169370752","01-01-2007"
"2169371049","01-01-2007"
"2169371148","01-01-2007"
"2169371544","01-01-2007"
"2169374217","01-01-2007"
"2169374712","01-01-2007"
"2169374811","01-01-2007"
"2169374910","01-01-2007"
"2169375108","01-01-2007"
"2169375306","01-01-2007"
"2169375801","01-01-2007"
"2169376096","01-01-2007"
"2169376690","01-01-2007"
"2169376987","01-01-2007"
"2169377086","01-01-2007"
"2169377284","01-01-2007"
"2169383818","01-01-2007"
"2169385105","01-01-2007"
"2169385402","01-01-2007"
"2169386588","01-01-2007"
"2169386687","01-01-2007"
"2169387380","01-01-2007"
"2169388073","01-01-2007"
"2169388271","01-01-2007"
"2169394013","01-01-2007"
"2169394508","01-01-2007"
"2169394706","01-01-2007"
"2169395201","01-01-2007"
"2169395793","01-01-2007"
"2169396189","01-01-2007"
"2169396783","01-01-2007"
"2169397080","01-01-2007"
"2169397377","01-01-2007"
"2169397476","01-01-2007"
"2169397872","01-01-2007"
"2169398169","01-01-2007"
"2169398367","01-01-2007"
"2169398466","01-01-2007"
"2169398862","01-01-2007"
"2169398961","01-01-2007"
"2169399159","01-01-2007"
"2169399258","01-01-2007"
"2169399852","01-01-2007"
"2169400050","01-01-2007"
"2169400248","01-01-2007"
"2169400941","01-01-2007"
"2169408265","01-01-2007"
"2169408760","01-01-2007"
"2169409156","01-01-2007"
"2169409453","01-01-2007"
"2169409651","01-01-2007"
"2169409948","01-01-2007"
"2169410245","01-01-2007"
"2169410641","01-01-2007"
"2169410740",
"2169410938","01-01-2007"
"2169411136","01-01-2007"
"2169411235","01-01-2007"
"2169411433","01-01-2007"
"2169411730","01-01-2007"
"2169412027","01-01-2007"
"2169412324","01-01-2007"
"2169412423","01-01-2007"
"2169412621","01-01-2007"
"2169412819","01-01-2007"
"2169413017","01-01-2007"
"2169413314","01-01-2007"
"2169413512","01-01-2007"
"2169413611","01-01-2007"
"2169414106","01-01-2007"
"2169416777","01-01-2007"
"2169416876","01-01-2007"
"2169417470","01-01-2007"
"2169418658","01-01-2007"
"2169423509","01-01-2007"
"2169423608","01-01-2007"
"2169424103","01-01-2007"
"2169424596","01-01-2007"
"2169425289","01-01-2007"
"2169425487","01-01-2007"
"2169659376","01-01-2007"
"2169662544","01-01-2007"
"2169663435","01-01-2007"
"2169663831","01-01-2007"
"2169663930","01-01-2007"
"2169664227","01-01-2007"
"2169664722","01-01-2007"
"2169664920","01-01-2007"
"2169665019","01-01-2007"
"2169665217","01-01-2007"
"2169665613","01-01-2007"
"2169672442","01-01-2007"
"2169672640","01-01-2007"
"2171993118","01-04-1989"
"2172317671","15-09-2008"
"2172865722","01-09-2008"
"2173050715","01-04-1989"
"2174100392","01-04-1989"
"2174591629","01-01-2003"
"2174710009","01-01-2003"
"2175876482","20-01-2003"
"2177668806","01-09-2007"
"2178778663","01-01-2007"
"2180819425","15-09-2009"
"2180849020","01-09-2009"
"2181293834","01-01-2009"
"2181294032","01-01-2009"
"2181295517","01-01-2009"
"2181297792","01-01-2009"
"2181299772","01-01-2009"
"2181311947","01-01-2009"
"2181313828","01-01-2009"
"2183284017","01-01-2008"
"2184748123","01-04-2007"
"2184748321","01-04-2007"
"2184748915","01-04-2007"
"2184749113","01-01-2010"
"2184749311","01-04-2007"
"2184750103","01-04-2007"
"2185127710","04-01-2010"
"2186408209",
"2187351780","01-01-2008"
"2187406319","01-01-2008"
"2187780758","02-07-1932"
"2188146091","01-01-2008"
"2188474309","01-01-2007"
"2188944659","01-01-2008"
"2188947629","01-01-2008"
"2188948223",
"2189654046","01-09-2014"
"2189654244","01-09-2014"
"2189654343","01-01-2010"
"2192306896","01-09-2010"
"2194085263","01-01-2008"
"2195044276",
"2196763552","01-01-2008"
"2196858869","01-01-2008"
"2199067994","01-01-2008"
"2199164501","01-01-2008"
"2199165192","01-01-2008"
"2199618322","01-01-1987"
"2199835482","01-01-2010"
"2199976430","02-03-2010"
"2200979983","01-09-2011"
"2201521106","01-09-2011"
"2202252861","01-09-2011"
"2202378961","01-09-2011"
"2202887123","01-01-2008"
"2202888212","01-01-2008"
"2203225633","01-09-2011"
"2203566915","01-09-2011"
"2203707564","01-04-1989"
"2204321139","01-01-2008"
"2204613822","01-01-2008"
"2205546210","25-06-1977"
"2206033584","01-01-2008"
"2206348241","26-01-2012"
"2206713178","01-01-2008"
"2207000319","01-01-2011"
"2207000814","01-01-2011"
"2207267662","01-01-2008"
"2207368523","01-01-2008"
"2207731183","01-01-2012"
"2207857481","01-09-2011"
"2208269831","01-01-2008"
"2210289510","19-06-2012"
"2210514489","01-01-2008"
"2211127668","01-09-2012"
"2211488746","01-01-2008"
"2211508542","01-01-2008"
"2211510819","01-01-2008"
"2211511116","01-01-2008"
"2211946230","01-01-2008"
"2211965729","01-01-2008"
"2212089453","05-09-2012"
"2212482205","01-09-2012"
"2212482601","01-09-2012"
"2212482896","01-09-2012"
"2212710649","01-01-2008"
"2212881685","01-01-2008"
"2212883665","01-01-2008"
"2212949486","01-01-2008"
"2212958196","01-01-2008"
"2212960275","01-01-2008"
"2212962057","01-01-2008"
"2212964928","01-01-2008"
"2212973242","01-01-2008"
"2212974133","01-01-2008"
"2213229796","01-04-1989"
"2213404891","01-04-1989"
"2213576721","01-01-2008"
"2213864355","01-09-2012"
"2213864652","01-09-2012"
"2216080707","01-02-2013"
"2216798210","01-03-2013"
"2216834337","01-03-2013"
"2218079895","01-04-2013"
"2218279538","01-01-2008"
"2218478387","07-03-2013"
"2219194506","01-09-2011"
"2219547763","01-01-2008"
"2219695639","01-09-2008"
"2220385824","01-09-2013"
"2220418981",
"2221175680","01-09-2013"
"2221334147","01-09-2012"
"2221412143","01-09-2013"
"2221550220","01-09-2013"
"2221615546","01-01-2008"
"2221860521","01-10-2008"
"2221989094","01-09-2013"
"2223667590","01-09-2012"
"2223671649","01-09-2011"
"2223747368","01-09-2013"
"2223819624","01-01-2008"
"2223907023","01-01-2008"
"2224138437","01-09-2010"
"2224148434","01-01-2008"
"2224185056","01-09-2008"
"2224188719","01-01-2008"
"2224189214","01-01-2008"
"2224191687","01-09-2010"
"2224192479","01-09-2012"
"2224197429","01-01-2008"
"2224211384","01-09-2011"
"2224219896","01-01-2008"
"2224220193","01-09-2009"
"2224235041","01-09-2013"
"2224243949","01-09-2007"
"2224245929","01-09-2012"
"2224395981","01-09-2010"
"2224396872","01-09-2009"
"2224398060","01-09-2013"
"2224400535","01-01-2007"
"2224418747","01-01-2008"
"2224428843","01-04-1991"
"2224429338","01-04-1991"
"2224519410","01-09-2009"
"2224649864","01-01-2007"
"2224694703","01-01-2007"
"2224698760","01-09-2011"
"2224699552","01-09-2011"
"2224700443","01-09-2008"
"2224725088","01-11-2013"
"2224905232","01-01-2007"
"2224906123","01-01-2007"
"2224908992","01-03-2010"
"2224909784","01-09-2012"
"2224918791","28-10-2013"
"2225283829","01-09-2013"
"2225283928","01-09-2012"
"2225291054","01-09-2012"
"2225302338","15-10-2013"
"2225379344","01-09-2013"
"2225428933","01-09-2008"
"2225465159","01-01-2008"
"2225474067","01-01-2008"
"2225515936","01-09-2008"
"2225566911","01-01-2008"
"2225675193","01-01-2008"
"2225698058","01-09-2007"
"2226759912","01-01-2008"
"2226780597","01-09-2007"
"2228769196","28-03-2014"
"2229043073","01-01-2008"
"2229080586","01-01-2008"
"2229434835","01-01-2008"
"2229529360","01-01-2008"
"2229678919","01-01-2008"
"2229893210","01-01-2014"
"2230215684","01-04-1989"
"2230954864","01-09-2014"
"2231680879","01-01-2007"
"2231699091","01-01-2007"
"2231716315","01-01-2007"
"2232060961","01-01-2008"
"2232525571","01-09-2014"
"2232526066","01-09-2014"
"2233022647","01-09-2014"
"2233222783","05-08-2014"
"2233361751","01-01-2008"
"2233421931","01-01-2008"
"2233424703","01-01-2008"
"2233620285","01-09-2014"
"2233783603","01-09-2014"
"2234076383","01-09-2014"
"2234078264","01-09-2014"
"2234079848","01-09-2014"
"2234080838","01-09-2014"
"2234088855","01-09-2014"
"2234094793","01-09-2014"
"2234160814","01-09-2014"
"2234365997","01-09-2014"
"2234523375","01-09-2014"
"2234547923","01-01-2008"
"2234553465","01-01-2008"
"2234584941","01-09-2014"
"2235337086","01-01-2008"
"2235349954",
"2235664611","01-04-1989"
"2235740825","01-01-2008"
"2235898401","01-01-2007"
"2236771203","01-09-2014"
"2236817228","01-09-2014"
"2237256894","01-09-2014"
"2237319153","01-09-2008"
"2238662604","01-01-2014"
"2239247077","01-09-2014"
"2240008627","01-09-2015"
"2240193917","01-01-2007"
"2240570831","01-01-2008"
"2240888555","01-04-2015"
"2240888753","01-04-2015"
"2241183119",
"2241283978","01-09-2015"
"2241531626","01-09-1984"
"2241532517","01-09-1984"
"2241576661","01-09-2014"
"2241779272","01-08-2013"
"2242096602","01-01-2007"
"2242798168","26-06-2015"
"2245376982","01-09-2015"
"2245377180","01-09-2015"
"2245427066","01-09-2015"
"2245635617","01-09-2015"
"2246423790","01-09-2015"
"2247232949","01-09-2015"
"2249682891","01-09-2015"
"2250639035","01-01-2016"
"2253457676","01-01-2008"
"2253542996","01-01-2016"
"2253557745","01-09-2015"
"2253738283","01-09-2016"
"2255385602","01-09-2016"
"2255575741","01-09-2016"
"2255614145","01-09-2016"
"2255830614","01-09-2016"
"2255831406","01-09-2016"
"2255863276","01-09-2016"
"2255880993","01-09-2016"
"2255925832","01-09-2016"
"2255957605","01-09-2016"
"2255960771","01-09-2016"
"2256374111","01-09-2016"
"2256440823","01-04-2015"
"2257205638","01-09-2014"
"2257401816","01-09-2013"
"2258004107","01-01-2007"
"2258597389","01-07-2016"
"2259281933","01-12-2016"
"2261652394","01-01-2008"
"2261652691","01-01-2008"
"2266916130","23-08-2017"
"2266943151","01-09-2017"
"2267286512","01-09-2017"
"2267286611","01-09-2017"
"2267286710","01-09-2015"
"2267690645","01-09-2017"
"2267727762","01-09-2017"
"2267749736","01-09-2017"
"2267844063","01-09-2017"
"2267877123","01-09-2017"
"2268065084","01-09-2017"
"2268788824","01-09-2017"
"2268790210","01-09-2017"
"2269501377","06-09-2017"
"2273567657","01-01-2016"
"2274094922","01-01-2008"
"2274095318","01-01-2008"
"2274095615","01-01-2008"
"2274095912","01-01-2008"
"2274241511","01-04-2018"
"2274241808","01-04-2018"
"2275318607","01-09-2017"
"2275558038","01-01-2008"
"2275558236","01-01-2008"
"2276382538","01-09-2018"
"2277827442","01-09-2018"
"2278412511","01-09-2018"
"2278529208","01-09-2018"
"2278532572","01-09-2018"
"2278674510","24-08-2018"
"2278809122","01-09-2018"
"2278853563","31-08-2018"
"2279031034","01-09-2018"
"2279385875","01-09-2018"
"2279476442","01-09-2018"
"2279490793","01-09-2018"
"2279694394","01-09-2018"
"2283085337","01-01-2019"
"2283136906","01-01-2019"
"2284320405","01-09-2018"
"2285207855","01-09-2018"
"2287095692","02-04-2019"
"2289239293","01-09-2019"
"2291181273","01-09-2019"
"2292248273","01-09-2019"
"2292426140","01-09-2019"
"2292434058","01-09-2019"
"2292525417","02-09-2019"
"2292557089","01-09-2019"
"2292633404","01-01-2015"
"2294693069","01-09-2019"
"2295082257","01-09-2019"
"2295108981","01-09-2019"
"2295120958","01-09-2018"
"2295147484","02-09-2019"
"2295182425","01-09-2019"
"2295197073","01-09-2019"
"2295298528","01-09-2019"
"2295300013","02-09-2019"
"2295364547","01-09-2018"
"2295686132","01-09-2018"
"2295738986","01-09-2019"
"2296576750","01-01-2007"
"2297068084","01-01-2020"
"2297069371","01-01-2020"
"2300866526","01-01-2020"
"2302169591","01-01-2020"
"2302404668","01-01-2020"
"2304628839","01-08-2020"
"2304762956","01-07-2020"
"2305291805","01-09-2020"
"2305981988","01-09-2020"
"2306000497","01-09-2020"
"2306249927","31-08-2020"
"2306634165","01-09-2020"
"2306736214","01-09-2020"
"2307850625","21-09-2020"
"2320586428","01-09-2021"
"2320662345","01-09-2021"
"2320783101","07-09-2021"
"2321134378","16-08-2021"
"2325712481","29-08-2020"
"2326456710","18-01-2021"
"2330075305","18-04-2022"
"2330098069","01-02-2008"
"2333532265","01-09-2019"
"2333532562","29-08-2022"
"2334677558","29-08-2022"
"2334830877","29-08-2022"
